time_point_idx,time_offset_ms,start_time_us,eps,min_samples,window_us,window_ms,min_cluster_events,max_y_spread,total_events,total_clusters,valid_clusters,filtered_clusters,noise_points,noise_pct,min_cluster_size,max_cluster_size,mean_cluster_size,mean_y_spread,mean_x_spread
1,4.444,4011420,3,15,10000,10.0,200,5.0,4559,5,4,1,2498,54.792717701250275,217,750,497.5,1.7473652301452511,8.38790527990893
1,4.444,4011420,3,15,10000,10.0,200,6.0,4559,5,4,1,2498,54.792717701250275,217,750,497.5,1.7473652301452511,8.38790527990893
1,4.444,4011420,3,15,10000,10.0,300,4.0,4559,5,2,3,2498,54.792717701250275,727,750,738.5,2.3129582168080036,8.434095871548926
1,4.444,4011420,3,15,10000,10.0,300,5.0,4559,5,2,3,2498,54.792717701250275,727,750,738.5,2.3129582168080036,8.434095871548926
1,4.444,4011420,3,15,10000,10.0,300,6.0,4559,5,2,3,2498,54.792717701250275,727,750,738.5,2.3129582168080036,8.434095871548926
1,4.444,4011420,3,15,15000,15.0,100,4.0,6441,12,5,7,3265,50.690886508306164,110,1125,605.6,1.5899663193911344,7.842231657897019
1,4.444,4011420,3,15,15000,15.0,100,5.0,6441,12,5,7,3265,50.690886508306164,110,1125,605.6,1.5899663193911344,7.842231657897019
1,4.444,4011420,3,15,15000,15.0,100,6.0,6441,12,5,7,3265,50.690886508306164,110,1125,605.6,1.5899663193911344,7.842231657897019
1,4.444,4011420,3,15,15000,15.0,200,4.0,6441,12,4,8,3265,50.690886508306164,309,1125,729.5,1.7733385226332112,8.71375472406455
1,4.444,4011420,3,15,15000,15.0,200,5.0,6441,12,4,8,3265,50.690886508306164,309,1125,729.5,1.7733385226332112,8.71375472406455
1,4.444,4011420,3,15,15000,15.0,200,6.0,6441,12,4,8,3265,50.690886508306164,309,1125,729.5,1.7733385226332112,8.71375472406455
1,4.444,4011420,3,15,15000,15.0,300,4.0,6441,12,4,8,3265,50.690886508306164,309,1125,729.5,1.7733385226332112,8.71375472406455
1,4.444,4011420,3,15,15000,15.0,300,5.0,6441,12,4,8,3265,50.690886508306164,309,1125,729.5,1.7733385226332112,8.71375472406455
1,4.444,4011420,3,15,15000,15.0,300,6.0,6441,12,4,8,3265,50.690886508306164,309,1125,729.5,1.7733385226332112,8.71375472406455
1,4.444,4011420,3,15,20000,20.0,100,4.0,8195,21,5,16,3791,46.25991458206223,142,1492,808.6,1.5744039592210086,8.188395955214954
1,4.444,4011420,3,15,20000,20.0,100,5.0,8195,21,5,16,3791,46.25991458206223,142,1492,808.6,1.5744039592210086,8.188395955214954
1,4.444,4011420,3,15,20000,20.0,100,6.0,8195,21,5,16,3791,46.25991458206223,142,1492,808.6,1.5744039592210086,8.188395955214954
1,4.444,4011420,3,15,20000,20.0,200,4.0,8195,21,4,17,3791,46.25991458206223,426,1492,975.25,1.7476811512244754,8.837921408087347
1,4.444,4011420,3,15,20000,20.0,200,5.0,8195,21,4,17,3791,46.25991458206223,426,1492,975.25,1.7476811512244754,8.837921408087347
1,4.444,4011420,3,15,20000,20.0,200,6.0,8195,21,4,17,3791,46.25991458206223,426,1492,975.25,1.7476811512244754,8.837921408087347
1,4.444,4011420,3,15,20000,20.0,300,4.0,8195,21,4,17,3791,46.25991458206223,426,1492,975.25,1.7476811512244754,8.837921408087347
1,4.444,4011420,3,15,20000,20.0,300,5.0,8195,21,4,17,3791,46.25991458206223,426,1492,975.25,1.7476811512244754,8.837921408087347
1,4.444,4011420,3,15,20000,20.0,300,6.0,8195,21,4,17,3791,46.25991458206223,426,1492,975.25,1.7476811512244754,8.837921408087347
1,4.444,4011420,4,5,5000,5.0,100,4.0,2322,62,4,58,810,34.883720930232556,126,384,257.0,1.8024565771004144,9.193687697084888
1,4.444,4011420,4,5,5000,5.0,100,5.0,2322,62,4,58,810,34.883720930232556,126,384,257.0,1.8024565771004144,9.193687697084888
1,4.444,4011420,4,5,5000,5.0,100,6.0,2322,62,4,58,810,34.883720930232556,126,384,257.0,1.8024565771004144,9.193687697084888
1,4.444,4011420,4,5,5000,5.0,200,4.0,2322,62,2,60,810,34.883720930232556,357,384,370.5,2.3819916555416474,8.661721644525244
1,4.444,4011420,4,5,5000,5.0,200,5.0,2322,62,2,60,810,34.883720930232556,357,384,370.5,2.3819916555416474,8.661721644525244
1,4.444,4011420,4,5,5000,5.0,200,6.0,2322,62,2,60,810,34.883720930232556,357,384,370.5,2.3819916555416474,8.661721644525244
1,4.444,4011420,4,5,5000,5.0,300,4.0,2322,62,2,60,810,34.883720930232556,357,384,370.5,2.3819916555416474,8.661721644525244
1,4.444,4011420,4,5,5000,5.0,300,5.0,2322,62,2,60,810,34.883720930232556,357,384,370.5,2.3819916555416474,8.661721644525244
1,4.444,4011420,4,5,5000,5.0,300,6.0,2322,62,2,60,810,34.883720930232556,357,384,370.5,2.3819916555416474,8.661721644525244
1,4.444,4011420,4,5,10000,10.0,100,4.0,4559,141,3,138,784,17.196753674051326,232,1543,691.6666666666666,1.8956893497699,19.196545181195397
1,4.444,4011420,4,5,10000,10.0,100,5.0,4559,141,3,138,784,17.196753674051326,232,1543,691.6666666666666,1.8956893497699,19.196545181195397
1,4.444,4011420,4,5,10000,10.0,100,6.0,4559,141,3,138,784,17.196753674051326,232,1543,691.6666666666666,1.8956893497699,19.196545181195397
1,4.444,4011420,4,5,10000,10.0,200,4.0,4559,141,3,138,784,17.196753674051326,232,1543,691.6666666666666,1.8956893497699,19.196545181195397
1,4.444,4011420,4,5,10000,10.0,200,5.0,4559,141,3,138,784,17.196753674051326,232,1543,691.6666666666666,1.8956893497699,19.196545181195397
1,4.444,4011420,4,5,10000,10.0,200,6.0,4559,141,3,138,784,17.196753674051326,232,1543,691.6666666666666,1.8956893497699,19.196545181195397
1,4.444,4011420,4,5,10000,10.0,300,4.0,4559,141,2,139,784,17.196753674051326,300,1543,921.5,2.22416281959671,23.831525421226406
1,4.444,4011420,4,5,10000,10.0,300,5.0,4559,141,2,139,784,17.196753674051326,300,1543,921.5,2.22416281959671,23.831525421226406
1,4.444,4011420,4,5,10000,10.0,300,6.0,4559,141,2,139,784,17.196753674051326,300,1543,921.5,2.22416281959671,23.831525421226406
1,4.444,4011420,4,5,15000,15.0,100,4.0,6441,167,4,163,617,9.579257879211303,110,2278,781.25,1.6466497665199236,15.722377656308497
1,4.444,4011420,4,5,15000,15.0,100,5.0,6441,167,4,163,617,9.579257879211303,110,2278,781.25,1.6466497665199236,15.722377656308497
1,4.444,4011420,4,5,15000,15.0,100,6.0,6441,167,4,163,617,9.579257879211303,110,2278,781.25,1.6466497665199236,15.722377656308497
1,4.444,4011420,4,5,15000,15.0,200,4.0,6441,167,3,164,617,9.579257879211303,326,2278,1005.0,1.9100405198856223,19.511123744002365
1,4.444,4011420,4,5,15000,15.0,200,5.0,6441,167,3,164,617,9.579257879211303,326,2278,1005.0,1.9100405198856223,19.511123744002365
1,4.444,4011420,4,5,15000,15.0,200,6.0,6441,167,3,164,617,9.579257879211303,326,2278,1005.0,1.9100405198856223,19.511123744002365
1,4.444,4011420,4,5,15000,15.0,300,4.0,6441,167,3,164,617,9.579257879211303,326,2278,1005.0,1.9100405198856223,19.511123744002365
1,4.444,4011420,4,5,15000,15.0,300,5.0,6441,167,3,164,617,9.579257879211303,326,2278,1005.0,1.9100405198856223,19.511123744002365
1,4.444,4011420,4,5,15000,15.0,300,6.0,6441,167,3,164,617,9.579257879211303,326,2278,1005.0,1.9100405198856223,19.511123744002365
1,4.444,4011420,4,5,20000,20.0,100,4.0,8195,174,4,170,499,6.089078706528371,142,2999,1034.75,1.6250032605101594,16.10605528319889
1,4.444,4011420,4,5,20000,20.0,100,5.0,8195,174,4,170,499,6.089078706528371,142,2999,1034.75,1.6250032605101594,16.10605528319889
1,4.444,4011420,4,5,20000,20.0,100,6.0,8195,174,5,169,499,6.089078706528371,104,2999,848.6,2.302217241906179,14.74018993351178
1,4.444,4011420,4,5,20000,20.0,200,4.0,8195,174,3,171,499,6.089078706528371,441,2999,1332.3333333333333,1.872905950277832,19.61130899635673
1,4.444,4011420,4,5,20000,20.0,200,5.0,8195,174,3,171,499,6.089078706528371,441,2999,1332.3333333333333,1.872905950277832,19.61130899635673
1,4.444,4011420,4,5,20000,20.0,200,6.0,8195,174,3,171,499,6.089078706528371,441,2999,1332.3333333333333,1.872905950277832,19.61130899635673
1,4.444,4011420,4,5,20000,20.0,300,4.0,8195,174,3,171,499,6.089078706528371,441,2999,1332.3333333333333,1.872905950277832,19.61130899635673
1,4.444,4011420,4,5,20000,20.0,300,5.0,8195,174,3,171,499,6.089078706528371,441,2999,1332.3333333333333,1.872905950277832,19.61130899635673
1,4.444,4011420,4,5,20000,20.0,300,6.0,8195,174,3,171,499,6.089078706528371,441,2999,1332.3333333333333,1.872905950277832,19.61130899635673
1,4.444,4011420,4,10,5000,5.0,100,4.0,2322,8,4,4,1227,52.84237726098191,120,380,254.5,1.78567938584364,8.899560152134013
1,4.444,4011420,4,10,5000,5.0,100,5.0,2322,8,4,4,1227,52.84237726098191,120,380,254.5,1.78567938584364,8.899560152134013
1,4.444,4011420,4,10,5000,5.0,100,6.0,2322,8,4,4,1227,52.84237726098191,120,380,254.5,1.78567938584364,8.899560152134013
1,4.444,4011420,4,10,5000,5.0,200,4.0,2322,8,2,6,1227,52.84237726098191,357,380,368.5,2.362592417770018,8.518218019119626
1,4.444,4011420,4,10,5000,5.0,200,5.0,2322,8,2,6,1227,52.84237726098191,357,380,368.5,2.362592417770018,8.518218019119626
1,4.444,4011420,4,10,5000,5.0,200,6.0,2322,8,2,6,1227,52.84237726098191,357,380,368.5,2.362592417770018,8.518218019119626
1,4.444,4011420,4,10,5000,5.0,300,4.0,2322,8,2,6,1227,52.84237726098191,357,380,368.5,2.362592417770018,8.518218019119626
1,4.444,4011420,4,10,5000,5.0,300,5.0,2322,8,2,6,1227,52.84237726098191,357,380,368.5,2.362592417770018,8.518218019119626
1,4.444,4011420,4,10,5000,5.0,300,6.0,2322,8,2,6,1227,52.84237726098191,357,380,368.5,2.362592417770018,8.518218019119626
1,4.444,4011420,4,10,10000,10.0,100,4.0,4559,46,4,42,1842,40.40359728010529,228,792,517.75,1.8976892014617959,9.478829438831406
1,4.444,4011420,4,10,10000,10.0,100,5.0,4559,46,4,42,1842,40.40359728010529,228,792,517.75,1.8976892014617959,9.478829438831406
1,4.444,4011420,4,10,10000,10.0,100,6.0,4559,46,4,42,1842,40.40359728010529,228,792,517.75,1.8976892014617959,9.478829438831406
1,4.444,4011420,4,10,10000,10.0,200,4.0,4559,46,4,42,1842,40.40359728010529,228,792,517.75,1.8976892014617959,9.478829438831406
1,4.444,4011420,4,10,10000,10.0,200,5.0,4559,46,4,42,1842,40.40359728010529,228,792,517.75,1.8976892014617959,9.478829438831406
1,4.444,4011420,4,10,10000,10.0,200,6.0,4559,46,4,42,1842,40.40359728010529,228,792,517.75,1.8976892014617959,9.478829438831406
1,4.444,4011420,4,10,10000,10.0,300,4.0,4559,46,3,43,1842,40.40359728010529,300,792,614.3333333333334,2.116088760596926,9.485031132941337
1,4.444,4011420,4,10,10000,10.0,300,5.0,4559,46,3,43,1842,40.40359728010529,300,792,614.3333333333334,2.116088760596926,9.485031132941337
1,4.444,4011420,4,10,10000,10.0,300,6.0,4559,46,3,43,1842,40.40359728010529,300,792,614.3333333333334,2.116088760596926,9.485031132941337
1,4.444,4011420,4,10,15000,15.0,100,4.0,6441,81,4,77,1960,30.430057444496196,110,2277,780.75,1.6472940556428939,15.704509046002007
1,4.444,4011420,4,10,15000,15.0,100,5.0,6441,81,4,77,1960,30.430057444496196,110,2277,780.75,1.6472940556428939,15.704509046002007
1,4.444,4011420,4,10,15000,15.0,100,6.0,6441,81,4,77,1960,30.430057444496196,110,2277,780.75,1.6472940556428939,15.704509046002007
1,4.444,4011420,4,10,15000,15.0,200,4.0,6441,81,3,78,1960,30.430057444496196,325,2277,1004.3333333333334,1.9108995720495827,19.48729893026038
1,4.444,4011420,4,10,15000,15.0,200,5.0,6441,81,3,78,1960,30.430057444496196,325,2277,1004.3333333333334,1.9108995720495827,19.48729893026038
1,4.444,4011420,4,10,15000,15.0,200,6.0,6441,81,3,78,1960,30.430057444496196,325,2277,1004.3333333333334,1.9108995720495827,19.48729893026038
1,4.444,4011420,4,10,15000,15.0,300,4.0,6441,81,3,78,1960,30.430057444496196,325,2277,1004.3333333333334,1.9108995720495827,19.48729893026038
1,4.444,4011420,4,10,15000,15.0,300,5.0,6441,81,3,78,1960,30.430057444496196,325,2277,1004.3333333333334,1.9108995720495827,19.48729893026038
1,4.444,4011420,4,10,15000,15.0,300,6.0,6441,81,3,78,1960,30.430057444496196,325,2277,1004.3333333333334,1.9108995720495827,19.48729893026038
1,4.444,4011420,4,10,20000,20.0,100,4.0,8195,100,4,96,1884,22.989627821842586,142,2998,1034.25,1.625480671246135,16.09261322203708
1,4.444,4011420,4,10,20000,20.0,100,5.0,8195,100,4,96,1884,22.989627821842586,142,2998,1034.25,1.625480671246135,16.09261322203708
1,4.444,4011420,4,10,20000,20.0,100,6.0,8195,100,4,96,1884,22.989627821842586,142,2998,1034.25,1.625480671246135,16.09261322203708
1,4.444,4011420,4,10,20000,20.0,200,4.0,8195,100,3,97,1884,22.989627821842586,440,2998,1331.6666666666667,1.8735424979257995,19.593386248140977
1,4.444,4011420,4,10,20000,20.0,200,5.0,8195,100,3,97,1884,22.989627821842586,440,2998,1331.6666666666667,1.8735424979257995,19.593386248140977
1,4.444,4011420,4,10,20000,20.0,200,6.0,8195,100,3,97,1884,22.989627821842586,440,2998,1331.6666666666667,1.8735424979257995,19.593386248140977
1,4.444,4011420,4,10,20000,20.0,300,4.0,8195,100,3,97,1884,22.989627821842586,440,2998,1331.6666666666667,1.8735424979257995,19.593386248140977
1,4.444,4011420,4,10,20000,20.0,300,5.0,8195,100,3,97,1884,22.989627821842586,440,2998,1331.6666666666667,1.8735424979257995,19.593386248140977
1,4.444,4011420,4,10,20000,20.0,300,6.0,8195,100,3,97,1884,22.989627821842586,440,2998,1331.6666666666667,1.8735424979257995,19.593386248140977
1,4.444,4011420,4,15,5000,5.0,100,4.0,2322,5,4,1,1274,54.86649440137812,120,376,253.0,1.769813723155471,8.81243397549875
1,4.444,4011420,4,15,5000,5.0,100,5.0,2322,5,4,1,1274,54.86649440137812,120,376,253.0,1.769813723155471,8.81243397549875
1,4.444,4011420,4,15,5000,5.0,100,6.0,2322,5,4,1,1274,54.86649440137812,120,376,253.0,1.769813723155471,8.81243397549875
1,4.444,4011420,4,15,5000,5.0,200,4.0,2322,5,2,3,1274,54.86649440137812,356,376,366.0,2.329860783773516,8.42054700638457
1,4.444,4011420,4,15,5000,5.0,200,5.0,2322,5,2,3,1274,54.86649440137812,356,376,366.0,2.329860783773516,8.42054700638457
1,4.444,4011420,4,15,5000,5.0,200,6.0,2322,5,2,3,1274,54.86649440137812,356,376,366.0,2.329860783773516,8.42054700638457
1,4.444,4011420,4,15,5000,5.0,300,4.0,2322,5,2,3,1274,54.86649440137812,356,376,366.0,2.329860783773516,8.42054700638457
1,4.444,4011420,4,15,5000,5.0,300,5.0,2322,5,2,3,1274,54.86649440137812,356,376,366.0,2.329860783773516,8.42054700638457
1,4.444,4011420,4,15,5000,5.0,300,6.0,2322,5,2,3,1274,54.86649440137812,356,376,366.0,2.329860783773516,8.42054700638457
1,4.444,4011420,4,15,10000,10.0,100,4.0,4559,10,4,6,2374,52.07282298749726,221,759,503.25,1.7897685163924146,8.602121174784461
1,4.444,4011420,4,15,10000,10.0,100,5.0,4559,10,4,6,2374,52.07282298749726,221,759,503.25,1.7897685163924146,8.602121174784461
1,4.444,4011420,4,15,10000,10.0,100,6.0,4559,10,4,6,2374,52.07282298749726,221,759,503.25,1.7897685163924146,8.602121174784461
1,4.444,4011420,4,15,10000,10.0,200,4.0,4559,10,4,6,2374,52.07282298749726,221,759,503.25,1.7897685163924146,8.602121174784461
1,4.444,4011420,4,15,10000,10.0,200,5.0,4559,10,4,6,2374,52.07282298749726,221,759,503.25,1.7897685163924146,8.602121174784461
1,4.444,4011420,4,15,10000,10.0,200,6.0,4559,10,4,6,2374,52.07282298749726,221,759,503.25,1.7897685163924146,8.602121174784461
1,4.444,4011420,4,15,10000,10.0,300,4.0,4559,10,3,7,2374,52.07282298749726,300,759,597.3333333333334,1.9840132724665132,8.490490759101013
1,4.444,4011420,4,15,10000,10.0,300,5.0,4559,10,3,7,2374,52.07282298749726,300,759,597.3333333333334,1.9840132724665132,8.490490759101013
1,4.444,4011420,4,15,10000,10.0,300,6.0,4559,10,3,7,2374,52.07282298749726,300,759,597.3333333333334,1.9840132724665132,8.490490759101013
1,4.444,4011420,4,15,15000,15.0,100,4.0,6441,20,5,15,3001,46.59214407700668,110,1155,618.4,1.6682787945137019,8.236471665684622
1,4.444,4011420,4,15,15000,15.0,100,5.0,6441,20,5,15,3001,46.59214407700668,110,1155,618.4,1.6682787945137019,8.236471665684622
1,4.444,4011420,4,15,15000,15.0,100,6.0,6441,20,5,15,3001,46.59214407700668,110,1155,618.4,1.6682787945137019,8.236471665684622
1,4.444,4011420,4,15,15000,15.0,200,4.0,6441,20,4,16,3001,46.59214407700668,322,1155,745.5,1.8712291165364205,9.206554733799056
1,4.444,4011420,4,15,15000,15.0,200,5.0,6441,20,4,16,3001,46.59214407700668,322,1155,745.5,1.8712291165364205,9.206554733799056
1,4.444,4011420,4,15,15000,15.0,200,6.0,6441,20,4,16,3001,46.59214407700668,322,1155,745.5,1.8712291165364205,9.206554733799056
1,4.444,4011420,4,15,15000,15.0,300,4.0,6441,20,4,16,3001,46.59214407700668,322,1155,745.5,1.8712291165364205,9.206554733799056
1,4.444,4011420,4,15,15000,15.0,300,5.0,6441,20,4,16,3001,46.59214407700668,322,1155,745.5,1.8712291165364205,9.206554733799056
1,4.444,4011420,4,15,15000,15.0,300,6.0,6441,20,4,16,3001,46.59214407700668,322,1155,745.5,1.8712291165364205,9.206554733799056
1,4.444,4011420,4,15,20000,20.0,100,4.0,8195,44,5,39,3125,38.13300793166565,142,1522,822.4,1.64858960546334,8.527690600194799
1,4.444,4011420,4,15,20000,20.0,100,5.0,8195,44,5,39,3125,38.13300793166565,142,1522,822.4,1.64858960546334,8.527690600194799
1,4.444,4011420,4,15,20000,20.0,100,6.0,8195,44,5,39,3125,38.13300793166565,142,1522,822.4,1.64858960546334,8.527690600194799
1,4.444,4011420,4,15,20000,20.0,200,4.0,8195,44,4,40,3125,38.13300793166565,437,1522,992.5,1.8404132090273895,9.262039714312152
1,4.444,4011420,4,15,20000,20.0,200,5.0,8195,44,4,40,3125,38.13300793166565,437,1522,992.5,1.8404132090273895,9.262039714312152
1,4.444,4011420,4,15,20000,20.0,200,6.0,8195,44,4,40,3125,38.13300793166565,437,1522,992.5,1.8404132090273895,9.262039714312152
1,4.444,4011420,4,15,20000,20.0,300,4.0,8195,44,4,40,3125,38.13300793166565,437,1522,992.5,1.8404132090273895,9.262039714312152
1,4.444,4011420,4,15,20000,20.0,300,5.0,8195,44,4,40,3125,38.13300793166565,437,1522,992.5,1.8404132090273895,9.262039714312152
1,4.444,4011420,4,15,20000,20.0,300,6.0,8195,44,4,40,3125,38.13300793166565,437,1522,992.5,1.8404132090273895,9.262039714312152
1,4.444,4011420,5,5,5000,5.0,100,4.0,2322,72,4,68,551,23.729543496985357,127,386,264.25,1.9661829686666579,10.083092308683034
1,4.444,4011420,5,5,5000,5.0,100,5.0,2322,72,4,68,551,23.729543496985357,127,386,264.25,1.9661829686666579,10.083092308683034
1,4.444,4011420,5,5,5000,5.0,100,6.0,2322,72,4,68,551,23.729543496985357,127,386,264.25,1.9661829686666579,10.083092308683034
1,4.444,4011420,5,5,5000,5.0,200,4.0,2322,72,2,70,551,23.729543496985357,383,386,384.5,2.7118513583819768,10.337183118155727
1,4.444,4011420,5,5,5000,5.0,200,5.0,2322,72,2,70,551,23.729543496985357,383,386,384.5,2.7118513583819768,10.337183118155727
1,4.444,4011420,5,5,5000,5.0,200,6.0,2322,72,2,70,551,23.729543496985357,383,386,384.5,2.7118513583819768,10.337183118155727
1,4.444,4011420,5,5,5000,5.0,300,4.0,2322,72,2,70,551,23.729543496985357,383,386,384.5,2.7118513583819768,10.337183118155727
1,4.444,4011420,5,5,5000,5.0,300,5.0,2322,72,2,70,551,23.729543496985357,383,386,384.5,2.7118513583819768,10.337183118155727
1,4.444,4011420,5,5,5000,5.0,300,6.0,2322,72,2,70,551,23.729543496985357,383,386,384.5,2.7118513583819768,10.337183118155727
1,4.444,4011420,5,5,10000,10.0,100,4.0,4559,117,3,114,311,6.821671419170871,232,1543,691.6666666666666,1.8956893497699,19.196545181195397
1,4.444,4011420,5,5,10000,10.0,100,5.0,4559,117,3,114,311,6.821671419170871,232,1543,691.6666666666666,1.8956893497699,19.196545181195397
1,4.444,4011420,5,5,10000,10.0,100,6.0,4559,117,3,114,311,6.821671419170871,232,1543,691.6666666666666,1.8956893497699,19.196545181195397
1,4.444,4011420,5,5,10000,10.0,200,4.0,4559,117,3,114,311,6.821671419170871,232,1543,691.6666666666666,1.8956893497699,19.196545181195397
1,4.444,4011420,5,5,10000,10.0,200,5.0,4559,117,3,114,311,6.821671419170871,232,1543,691.6666666666666,1.8956893497699,19.196545181195397
1,4.444,4011420,5,5,10000,10.0,200,6.0,4559,117,3,114,311,6.821671419170871,232,1543,691.6666666666666,1.8956893497699,19.196545181195397
1,4.444,4011420,5,5,10000,10.0,300,4.0,4559,117,2,115,311,6.821671419170871,300,1543,921.5,2.22416281959671,23.831525421226406
1,4.444,4011420,5,5,10000,10.0,300,5.0,4559,117,2,115,311,6.821671419170871,300,1543,921.5,2.22416281959671,23.831525421226406
1,4.444,4011420,5,5,10000,10.0,300,6.0,4559,117,2,115,311,6.821671419170871,300,1543,921.5,2.22416281959671,23.831525421226406
1,4.444,4011420,5,5,15000,15.0,100,4.0,6441,83,4,79,208,3.2293122185995964,110,2278,781.25,1.6466497665199236,15.722377656308497
1,4.444,4011420,5,5,15000,15.0,100,5.0,6441,83,4,79,208,3.2293122185995964,110,2278,781.25,1.6466497665199236,15.722377656308497
1,4.444,4011420,5,5,15000,15.0,100,6.0,6441,83,4,79,208,3.2293122185995964,110,2278,781.25,1.6466497665199236,15.722377656308497
1,4.444,4011420,5,5,15000,15.0,200,4.0,6441,83,3,80,208,3.2293122185995964,326,2278,1005.0,1.9100405198856223,19.511123744002365
1,4.444,4011420,5,5,15000,15.0,200,5.0,6441,83,3,80,208,3.2293122185995964,326,2278,1005.0,1.9100405198856223,19.511123744002365
1,4.444,4011420,5,5,15000,15.0,200,6.0,6441,83,3,80,208,3.2293122185995964,326,2278,1005.0,1.9100405198856223,19.511123744002365
1,4.444,4011420,5,5,15000,15.0,300,4.0,6441,83,3,80,208,3.2293122185995964,326,2278,1005.0,1.9100405198856223,19.511123744002365
1,4.444,4011420,5,5,15000,15.0,300,5.0,6441,83,3,80,208,3.2293122185995964,326,2278,1005.0,1.9100405198856223,19.511123744002365
1,4.444,4011420,5,5,15000,15.0,300,6.0,6441,83,3,80,208,3.2293122185995964,326,2278,1005.0,1.9100405198856223,19.511123744002365
1,4.444,4011420,5,5,20000,20.0,100,4.0,8195,61,4,57,149,1.8181818181818181,142,2999,1034.75,1.6250032605101594,16.10605528319889
1,4.444,4011420,5,5,20000,20.0,100,5.0,8195,61,4,57,149,1.8181818181818181,142,2999,1034.75,1.6250032605101594,16.10605528319889
1,4.444,4011420,5,5,20000,20.0,100,6.0,8195,61,4,57,149,1.8181818181818181,142,2999,1034.75,1.6250032605101594,16.10605528319889
1,4.444,4011420,5,5,20000,20.0,200,4.0,8195,61,3,58,149,1.8181818181818181,441,2999,1332.3333333333333,1.872905950277832,19.61130899635673
1,4.444,4011420,5,5,20000,20.0,200,5.0,8195,61,3,58,149,1.8181818181818181,441,2999,1332.3333333333333,1.872905950277832,19.61130899635673
1,4.444,4011420,5,5,20000,20.0,200,6.0,8195,61,3,58,149,1.8181818181818181,441,2999,1332.3333333333333,1.872905950277832,19.61130899635673
1,4.444,4011420,5,5,20000,20.0,300,4.0,8195,61,3,58,149,1.8181818181818181,441,2999,1332.3333333333333,1.872905950277832,19.61130899635673
1,4.444,4011420,5,5,20000,20.0,300,5.0,8195,61,3,58,149,1.8181818181818181,441,2999,1332.3333333333333,1.872905950277832,19.61130899635673
1,4.444,4011420,5,5,20000,20.0,300,6.0,8195,61,3,58,149,1.8181818181818181,441,2999,1332.3333333333333,1.872905950277832,19.61130899635673
1,4.444,4011420,5,10,5000,5.0,100,4.0,2322,15,4,11,1105,47.58828596037898,123,384,259.75,1.9035389399956548,9.332510801718419
1,4.444,4011420,5,10,5000,5.0,100,5.0,2322,15,4,11,1105,47.58828596037898,123,384,259.75,1.9035389399956548,9.332510801718419
1,4.444,4011420,5,10,5000,5.0,100,6.0,2322,15,4,11,1105,47.58828596037898,123,384,259.75,1.9035389399956548,9.332510801718419
1,4.444,4011420,5,10,5000,5.0,200,4.0,2322,15,2,13,1105,47.58828596037898,371,384,377.5,2.5781483405814685,9.21457194245761
1,4.444,4011420,5,10,5000,5.0,200,5.0,2322,15,2,13,1105,47.58828596037898,371,384,377.5,2.5781483405814685,9.21457194245761
1,4.444,4011420,5,10,5000,5.0,200,6.0,2322,15,2,13,1105,47.58828596037898,371,384,377.5,2.5781483405814685,9.21457194245761
1,4.444,4011420,5,10,5000,5.0,300,4.0,2322,15,2,13,1105,47.58828596037898,371,384,377.5,2.5781483405814685,9.21457194245761
1,4.444,4011420,5,10,5000,5.0,300,5.0,2322,15,2,13,1105,47.58828596037898,371,384,377.5,2.5781483405814685,9.21457194245761
1,4.444,4011420,5,10,5000,5.0,300,6.0,2322,15,2,13,1105,47.58828596037898,371,384,377.5,2.5781483405814685,9.21457194245761
1,4.444,4011420,5,10,10000,10.0,100,4.0,4559,56,3,53,1337,29.326606711998245,232,1543,691.6666666666666,1.8956893497699,19.196545181195397
1,4.444,4011420,5,10,10000,10.0,100,5.0,4559,56,3,53,1337,29.326606711998245,232,1543,691.6666666666666,1.8956893497699,19.196545181195397
1,4.444,4011420,5,10,10000,10.0,100,6.0,4559,56,3,53,1337,29.326606711998245,232,1543,691.6666666666666,1.8956893497699,19.196545181195397
1,4.444,4011420,5,10,10000,10.0,200,4.0,4559,56,3,53,1337,29.326606711998245,232,1543,691.6666666666666,1.8956893497699,19.196545181195397
1,4.444,4011420,5,10,10000,10.0,200,5.0,4559,56,3,53,1337,29.326606711998245,232,1543,691.6666666666666,1.8956893497699,19.196545181195397
1,4.444,4011420,5,10,10000,10.0,200,6.0,4559,56,3,53,1337,29.326606711998245,232,1543,691.6666666666666,1.8956893497699,19.196545181195397
1,4.444,4011420,5,10,10000,10.0,300,4.0,4559,56,2,54,1337,29.326606711998245,300,1543,921.5,2.22416281959671,23.831525421226406
1,4.444,4011420,5,10,10000,10.0,300,5.0,4559,56,2,54,1337,29.326606711998245,300,1543,921.5,2.22416281959671,23.831525421226406
1,4.444,4011420,5,10,10000,10.0,300,6.0,4559,56,2,54,1337,29.326606711998245,300,1543,921.5,2.22416281959671,23.831525421226406
1,4.444,4011420,5,10,15000,15.0,100,4.0,6441,80,4,76,1139,17.683589504735288,110,2278,781.25,1.6466497665199236,15.722377656308497
1,4.444,4011420,5,10,15000,15.0,100,5.0,6441,80,4,76,1139,17.683589504735288,110,2278,781.25,1.6466497665199236,15.722377656308497
1,4.444,4011420,5,10,15000,15.0,100,6.0,6441,80,4,76,1139,17.683589504735288,110,2278,781.25,1.6466497665199236,15.722377656308497
1,4.444,4011420,5,10,15000,15.0,200,4.0,6441,80,3,77,1139,17.683589504735288,326,2278,1005.0,1.9100405198856223,19.511123744002365
